conta;ccusto;data;valor;chave;chave2
SALARIOS;PM SSA;20/05/2019;14961,09039;SALARIOSPMSSA52019LAUTO149610903925329;SALARIOSPMSSA52019
SALARIOS;PM THE;20/05/2019;42,51681948;SALARIOSPMTHE52019LAUTO42516819478;SALARIOSPMTHE52019
SALARIOS;PM THE;20/05/2019;16518,77139;SALARIOSPMTHE52019LAUTO165187713900132;SALARIOSPMTHE52019
ALUGUEL DE IMOVEIS;CEP;01/06/2019;1324;ALUGUELDEIMOVEISCEP62019MELO1324;ALUGUELDEIMOVEISCEP62019
ALUGUEL DE IMOVEIS;CIL;01/06/2019;1471;ALUGUELDEIMOVEISCIL62019MELO1471;ALUGUELDEIMOVEISCIL62019
ALUGUEL DE IMOVEIS;CONTAB;01/06/2019;735;ALUGUELDEIMOVEISCONTAB62019MELO735;ALUGUELDEIMOVEISCONTAB62019
ALUGUEL DE IMOVEIS;DIRETORIA;01/06/2019;1300;ALUGUELDEIMOVEISDIRETORIA62019MELO1300;ALUGUELDEIMOVEISDIRETORIA62019
ALUGUEL DE IMOVEIS;DIRETORIA;01/06/2019;1400;ALUGUELDEIMOVEISDIRETORIA62019MELO1400;ALUGUELDEIMOVEISDIRETORIA62019
ALUGUEL DE IMOVEIS;DIRETORIA;01/06/2019;1300;ALUGUELDEIMOVEISDIRETORIA62019MELO1300;ALUGUELDEIMOVEISDIRETORIA62019
ALUGUEL DE IMOVEIS;DIRETORIA;03/06/2019;1422,15;ALUGUELDEIMOVEISDIRETORIA62019DOMIN142215;ALUGUELDEIMOVEISDIRETORIA62019
ALUGUEL DE IMOVEIS;FINANCEIRO;01/06/2019;1912;ALUGUELDEIMOVEISFINANCEIRO62019MELO1912;ALUGUELDEIMOVEISFINANCEIRO62019
ALUGUEL DE IMOVEIS;GF;01/06/2019;1324;ALUGUELDEIMOVEISGF62019MELO1324;ALUGUELDEIMOVEISGF62019
ALUGUEL DE IMOVEIS;GQUALID;01/06/2019;147;ALUGUELDEIMOVEISGQUALID62019MELO147;ALUGUELDEIMOVEISGQUALID62019
ALUGUEL DE IMOVEIS;GRH;01/06/2019;1765;ALUGUELDEIMOVEISGRH62019MELO1765;ALUGUELDEIMOVEISGRH62019
ALUGUEL DE IMOVEIS;GSUPRIM;01/06/2019;735;ALUGUELDEIMOVEISGSUPRIM62019MELO735;ALUGUELDEIMOVEISGSUPRIM62019
ALUGUEL DE IMOVEIS;GTI;01/06/2019;441;ALUGUELDEIMOVEISGTI62019MELO441;ALUGUELDEIMOVEISGTI62019
ALUGUEL DE IMOVEIS;INDENIZ;01/06/2019;146;ALUGUELDEIMOVEISINDENIZ62019MELO146;ALUGUELDEIMOVEISINDENIZ62019
ALUGUEL DE IMOVEIS;AJATO;01/06/2019;2400;ALUGUELDEIMOVEISAJATO62019MELO2400;ALUGUELDEIMOVEISAJATO62019
ALUGUEL DE IMOVEIS;AZUL NAT;01/06/2019;3360;ALUGUELDEIMOVEISAZULNAT62019MELO3360;ALUGUELDEIMOVEISAZULNAT62019
ALUGUEL DE IMOVEIS;AZUL NAT;01/06/2019;669,84;ALUGUELDEIMOVEISAZULNAT62019RENDA66984;ALUGUELDEIMOVEISAZULNAT62019
ALUGUEL DE IMOVEIS;COM NAT;01/06/2019;5280;ALUGUELDEIMOVEISCOMNAT62019MELO5280;ALUGUELDEIMOVEISCOMNAT62019
ALUGUEL DE IMOVEIS;DHL NAT;01/06/2019;1440;ALUGUELDEIMOVEISDHLNAT62019MELO1440;ALUGUELDEIMOVEISDHLNAT62019
ALUGUEL DE IMOVEIS;GOLLOG GRU;03/06/2019;3500,65;ALUGUELDEIMOVEISGOLLOGGRU62019NILSA350065;ALUGUELDEIMOVEISGOLLOGGRU62019
ALUGUEL DE IMOVEIS;LOCADORA;01/06/2019;5000;ALUGUELDEIMOVEISLOCADORA62019MELO5000;ALUGUELDEIMOVEISLOCADORA62019
ALUGUEL DE IMOVEIS;LUFT NAT;01/06/2019;480;ALUGUELDEIMOVEISLUFTNAT62019MELO480;ALUGUELDEIMOVEISLUFTNAT62019
ALUGUEL DE IMOVEIS;TRANSF NE;01/06/2019;23520;ALUGUELDEIMOVEISTRANSFNE62019MELO23520;ALUGUELDEIMOVEISTRANSFNE62019
ALUGUEL DE IMOVEIS;TRANSF SE;01/06/2019;480;ALUGUELDEIMOVEISTRANSFSE62019MELO480;ALUGUELDEIMOVEISTRANSFSE62019
ALUGUEL DE IMOVEIS;PM NAT;01/06/2019;11040;ALUGUELDEIMOVEISPMNAT62019MELO11040;ALUGUELDEIMOVEISPMNAT62019
ANTT;PM FOR;30/05/2019;80,00000046;ANTTPMFOR52019EVOS8000000046;ANTTPMFOR52019
ANTT;PM GRU;30/05/2019;90,99999954;ANTTPMGRU52019EVOS9099999954;ANTTPMGRU52019
ASSISTENCIA MEDICA;ADM FOR;04/06/2019;1358,929991;ASSISTENCIAMEDICAADMFOR62019UNIME135892999059;ASSISTENCIAMEDICAADMFOR62019
ASSISTENCIA MEDICA;ADM NAT;04/06/2019;2843,26003;ASSISTENCIAMEDICAADMNAT62019UNIME28432600296762;ASSISTENCIAMEDICAADMNAT62019
ASSISTENCIA MEDICA;AZUL FOR;03/06/2019;1801,972188;ASSISTENCIAMEDICAAZULFOR62019UNIME1801972188;ASSISTENCIAMEDICAAZULFOR62019
ASSISTENCIA MEDICA;AZUL FOR;04/06/2019;1743,249916;ASSISTENCIAMEDICAAZULFOR62019UNIME17432499159516;ASSISTENCIAMEDICAAZULFOR62019
ASSISTENCIA MEDICA;CB PNM;03/06/2019;734,678316;ASSISTENCIAMEDICACBPNM62019UNIME734678316;ASSISTENCIAMEDICACBPNM62019
ASSISTENCIA MEDICA;CIL;03/06/2019;648,173904;ASSISTENCIAMEDICACIL62019UNIME648173904;ASSISTENCIAMEDICACIL62019
ASSISTENCIA MEDICA;COM NAT;04/06/2019;1153,560012;ASSISTENCIAMEDICACOMNAT62019UNIME1153560011964;ASSISTENCIAMEDICACOMNAT62019
ASSISTENCIA MEDICA;COM REC;04/06/2019;511,3299915;ASSISTENCIAMEDICACOMREC62019UNIME511329991464;ASSISTENCIAMEDICACOMREC62019
ASSISTENCIA MEDICA;FINANCEIRO;03/06/2019;835,803192;ASSISTENCIAMEDICAFINANCEIRO62019UNIME835803192;ASSISTENCIAMEDICAFINANCEIRO62019
ASSISTENCIA MEDICA;FINANCEIRO;04/06/2019;2653,580009;ASSISTENCIAMEDICAFINANCEIRO62019UNIME26535800088396;ASSISTENCIAMEDICAFINANCEIRO62019
ASSISTENCIA MEDICA;GF;03/06/2019;1040,489688;ASSISTENCIAMEDICAGF62019UNIME1040489688;ASSISTENCIAMEDICAGF62019
ASSISTENCIA MEDICA;GF;04/06/2019;782,1500051;ASSISTENCIAMEDICAGF62019UNIME7821500051208;ASSISTENCIAMEDICAGF62019
ASSISTENCIA MEDICA;TAM NAT;03/06/2019;324,086952;ASSISTENCIAMEDICATAMNAT62019UNIME324086952;ASSISTENCIAMEDICATAMNAT62019
ASSISTENCIA MEDICA;TRANSF NE;03/06/2019;2780,324904;ASSISTENCIAMEDICATRANSFNE62019UNIME2780324904;ASSISTENCIAMEDICATRANSFNE62019
ASSISTENCIA MEDICA;TRANSF SE;03/06/2019;1059,98364;ASSISTENCIAMEDICATRANSFSE62019UNIME105998364;ASSISTENCIAMEDICATRANSFSE62019
ASSISTENCIA MEDICA;PM CWB;03/06/2019;576,289956;ASSISTENCIAMEDICAPMCWB62019UNIME576289956;ASSISTENCIAMEDICAPMCWB62019
ASSISTENCIA MEDICA;PM MAO;03/06/2019;324,086952;ASSISTENCIAMEDICAPMMAO62019UNIME324086952;ASSISTENCIAMEDICAPMMAO62019
ASSISTENCIA MEDICA;PM MCZ;03/06/2019;2057,830308;ASSISTENCIAMEDICAPMMCZ62019UNIME2057830308;ASSISTENCIAMEDICAPMMCZ62019
ASSISTENCIA MEDICA;PM NAT;04/06/2019;576,780006;ASSISTENCIAMEDICAPMNAT62019UNIME576780005982;ASSISTENCIAMEDICAPMNAT62019
ASSISTENCIA MEDICA;PM NAT;04/06/2019;576,7800404;ASSISTENCIAMEDICAPMNAT62019UNIME5767800404118;ASSISTENCIAMEDICAPMNAT62019
AUTO LOCADORA;DIRETORIA;24/05/2019;110,4;AUTOLOCADORADIRETORIA52019AUTO1104;AUTOLOCADORADIRETORIA52019
AUTO LOCADORA;DIRETORIA;21/05/2019;23462,64;AUTOLOCADORADIRETORIA52019MINIS2346264;AUTOLOCADORADIRETORIA52019
AUTO LOCADORA;DIRETORIA;15/05/2019;469,55;AUTOLOCADORADIRETORIA52019AUTO46955;AUTOLOCADORADIRETORIA52019
AUTO LOCADORA;LOCADORA;23/05/2019;50;AUTOLOCADORALOCADORA52019DETRA50;AUTOLOCADORALOCADORA52019
AUTO LOCADORA;LOCADORA;23/05/2019;195,23;AUTOLOCADORALOCADORA52019DETRA19523;AUTOLOCADORALOCADORA52019
AUTO LOCADORA;LOCADORA;23/05/2019;100;AUTOLOCADORALOCADORA52019DETRA100;AUTOLOCADORALOCADORA52019
